listing_id,summary
24420175,"Rebekah  has  several  rooms  in  the  apartment,  and  has  thoughtfully put  in  a row  of  toilets  and  showers  to accommodate  guests. the  host canceled this  reservation  7  days  before  arrival."
24447655,K2  is  nice.  clean  and  nice.
24528929,the house itself  is  beautiful  and  quiet. the location  is  in  an  amazing  location.
24546514," Great  place  to  stay,  not  far  from metro  station  and  market  Place  is  clean,  l  like  that  it  is  less  than  a  minute  walk  to  the nearest  bus  station.  Accessibility  is  very  good."
24571017," the  house  is  very  near  the  Eunos  station .  the  room  is  within  a 5/6  bedroom  2  bathroom  house.  the  house  has  a  full  kitchen  (gas  burners,  oven,  microwave,  fridge)"
24586538,the location  is  easy  to  find. the location  is  5  minutes  walk to mrt  station.
24606096,K2 guest  house was a great  place  location 
24609199,"the hotel is very close to the MRT station, which is  really  convenient. the staff was  very  friendly  and  helpful."
24618190,"apartment was  sparkling  clean,  big  spacious  apartment.  good  place  for  family  stay."
24635669,the location is great and the food is very good.
24636266,Joey  was  a  very  good  host. his  prices  seemed  very  reasonable.
24636530, there  was  an  incident  where  I overheard  an  foreign  (India)  guest scolding  and  berating  her  worker.  they  were  very  professional  and  still  tried  their  best  to  help  the  angry  guest.
24659042,great  place  to  stay  and  worth  it  rather  stay  in  5  star  hotel. the  space  is actually  very  big  in  Singapore  standards.
24660198," it  was  our  first  experience  with  Airbnb  in  Singapore.  it  was  spacious  and  it  was  clean.  the  apartment  is  serviced,  so  someone  came  in  and cleaned  the apartment  twice  a  week."
24664051,"the apartment is located in the heart of Tiong  Bahru,  close  to its  numerous cafes  shops. the apartment is a  walk-up  apartment,  4 storeys  up."
24682695,"the  room  is not  very  large, but  it  is  not  small  in  Singapore."
24707713," the  place  is  awesome  especially  the  neighborhood.  it  is  estimated  that the  water  heater  is  solar.  it  can be washed  in  the  public  area, but  it  is  a bit  small."
24720145,a  nice  comfortable  place  for  a  budget  traveler. it's  about  a  10  minute  walk  to the  closet  MRT  station.
24725185,"Rebekah  is  very  nice  host!  her  place  is  very  nice  and  tidy  and  very  close  to  somerset  mrt.  I  had  a  wonderful  stay  there,  the  room  is  cozy  and  comfortable."
24741587,the hotel was located in a very  central  area. the staff were  very  good  with  check  in and  provided local  information.
24761439, the  place  is  a  good  location  to  walk  to  most  attractions.  there  is also  a  great  food  market/cafeteria  style  eating  around  the corner  that  is  cheap  and  delicious.
24763374,the hotel was very clean and the staff were very friendly and helpful. the location was great and the room was clean and tidy.
24763494,"the location is  very  good, the  service  is  very  good,  it  is  worthwhile."
24763572,my  stay  was  great  but  I  felt  the  overall  hotel was  not  as  clean  as  the pictures  indicated.
24763675,the location was really  good. the staff were very  unhelpful  and  made  broken  promises.
24765067,"m  had  experience  booked  the  place  to  stay  with  good  hospitality  from  Host  of  Airbnb  and  Hotel  front  desk  staff,  very  fast  response  from  the  Airbnb  Host."
24765141,rooms with  windows  may  not have  a  view.
24785006,Thank  you 
24785613,the  host  was quick  and relied  on  in case  of  emergency.
24855606," a  good experience  of  staying  in  Singapore.  very  clean,  with  necessary  facilities  provided."
24919927,i've been  in  this  place  for  3  weeks  and it  worth  the  price.
24972169,Generally  well  clean  and  maintained  Apartment  has  3/4  other  people  staying.
24979153,"if you're carrying  bigs  luggages, it  will be  difficult  to bring  them up. the  toilet  is  fit  for  purpose,  so do  not  expect  space  to  put  ur  toiletries."
24984672,it's  five  minutes  to walk  to the  station. it's  very  close  to  tourist  attractions  such  as  Ochard  Klaki  Harbor  Front  China  Town.
25087117,"location  is  very  good,  walking distance  to green  and  blue  line,  also  few  mins  walk  to bus  station."
25130085,"surprisingly  well  located,  geylang  is  not  my  first location  in  Singapore,  but  it's  10  mn  walkfrom  an  MRT  station."
25183317,Easy  walk  to  MRT  station.
25183623,"the house is  a  two  -story  garden  row,  the location  is  very  good,  there  are  small  parks  nearby,  which  can run  to the  East  Coast  Park."
25184205," it  is  a  common  area,  it  depends  on  the  tenants  to  keep  it  clean.  it was  a  great  pleasure  to  stay  here  in  1  month."
25282863,"i  am  interested  enough  with this  place  in  airbnb,  i  don't  want  expect  too  much,  because  i  am already  enough  dissapointed  with all  hotel."
25300648,"Chlovelle's  place  are  nice,  modern  style,  clean,  tidy,  and  feel  homely."
25324517,"the host is very  kind  and  helpful  it's  all  very  good,  but  the  wifi  signal  in  the hotel is  not  very  good."
25353206,                                                        |
25366424," very  stylish,  modern  and  clean.  swimming  pool  is  incredible,  must  see!  hosts  are  great  people,  very  kind  and  helpful."
25402824,the  host  canceled  this  reservation  7  days  before  arrival. the  location  is  great.
25424295,the hotel was clean and the staff were friendly and helpful. the hotel is a great value for money. the location is great.
25435388,the  apartment  is  beautifully  decorated  and  really  neat. the  apartment  is  located  at  the  east  part  of  Singapore.
25505227, it took  several  emails  back  to  keep  telling  her that  the  Wi-Fi  was  down.  it bugged  after  a  while  the same widi  went  down  every  alternate  day.
25516668,"Zoe's place is  a  very  nice  and  quiet  place  to  stay  in  singapore. it  has  all  the  amenities  needed,  and  was  very  kind."
25711980," the  listing,  it  was  mentioned  that  4  dining  chairs  will be  provided,  in  fact  only  3  were  present."
25797887,expect  a  moderate  level of  noises  as other  tenants wash  their  clothes  constantly.
25815030,"Marisca,  host, is  confirmed  to be  the most helpful  host  i  never  met!!!  From  the  place,  you  can  walk  to  orchard  rd.  it  is  the  best  location  here."
25860399,Kaurus  is  really  good  for  solo  traveler.  A  lot  of  cheap  but  delicious  local  foods  around  the  building.
25877353,the  host canceled  this  reservation  15  days  before  arrival.  it was  far  and  expensive  from  the  station  we  travelled  with  out  mom  who is  a wheel  chair  friendly  and  we  had  no  issues  what  so  ever.
25909373,-    Good  for  single  traveler 
25926356,"Great  apartment,  clean  and  comfort."
25953564,"a  totally  miserable  experience,  we  immediately  tried  to cancel  our  booking  and  moved  to  a much  more  expensive  hotel."
25963531,Kaurus  is  very  responsive  and  attentive  to  your  needs/queries.
25985995,"the apartment was  great,  although  quite  small,  it was  modern,  well  equipped  as  advertised,  and  spotless  clean. the  only issue  was  with the  check  in."
26018504,"Lee  is  a  nice  host,  he  can  always  provide  help  when  needed.  I  like  the  swimming  pool  very  much!"
26183286,Good  place  to  stay  to  stay 
26199521,the  host canceled  this  reservation  8  days  before  arrival.  This  is  an  automated  posting.
26290123, I  saved  alot  because  I  can  cook .
26290281,all  bathrooms  are  being  using  at  the same  time.  Nice  &  comfortable  in  the  center  of  city.
26293068,listing  as  describe.  simple  comfortable  private  apartment.
26344207," a  very  beautiful,  and the  homeowner is  very  enthusiastic.  A  short  walk  away  from  the  metro  and  very close  to a  big  supermarket."
26369349," Benny's  place  is  nice  and  homely,  it  a  modern  condo  design  and  cozy  place.  swimming  pool  is  amazing,  there  is  many  pools  for  your  choose.  Benny  was  a  great  host  and  he was"
26382243,A  convent  rental 
26435923, Nancy  is  a  super  host.  always  replied  me  quicky  and  gave  a lot  of detailed  informations  and  directions.  her  house  is  full  of  plants.
26583889, my  highest  recommendation  as  a  host  and  her  place  is  simply  fantastic.  i loved  the  large  pool  an  other  amenities  in  the  buildings  such  as the  gym.
26722862,Location  is  good  Not  the  most  luxurious  but  for  its  price  its  actually  good.
26791029,s apartment was  quiet  clean  and  the  check  in  and  service  was  great. it was  a  Fraser   s  suite  not  an  individually  set  up  condo.
26853356,"Elysia is very  nice  person,  is  great  to  communicate  with  her."
27091696," the  service  was  really  great!  the  location is  nice  as  well,  very  close  to several  MRT  stations."
27125463,A  good  place  for  its  value  and  easily  accessible  to  public  transport  and  food  places  around  the  area.
27140686," Zoe  baby  was  9  months  at  the  time  and  was  so  good,  we  didn't  wake  up  at  night.  the  train  station  is  a  5  minute  walk.  Would  definitely recommend  this  place  for  your  stay  in "
27173843,"Great  security,  great  location,  great view,  great  place,  great  host."
27343211,the  host canceled  this  reservation  4  days  before  arrival.
27406451, red  light  will give  you some  unsettling  looks  but are  largely  harmless if  you  just don't  walk  straight into  the .
27513236,"Maggie's  place  was  really  good,  very  clean  living  experience  is  very  clean  and  spacious  too."
27513625, I  loved  my  stay  at  Maggie                                                |
27581596,Maggie  is  a  loving  person  and  the  house  is  very  clean  and  cozy.  there  is  close  to  the  airport  as  well.
27603657,Nice  place  to  stay  in Jurong  area.
27709128, It   s  in  the  centre  of  food  paradise.  Lots  of  food  can  be  found  just  by  walking  distance.  Mrt  station  is  like  600m  of  walking  distance.  The  price  is  worth!  Will  come  back  again |
