listing_id,listing_url,name,description,picture_url,host_id,host_url,host_name,host_is_superhost,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,price,has_availability,number_of_reviews,review_scores_rating,calculated_host_listings_count,good_review_rate,popularity_score
7227489,https://www.airbnb.com/rooms/7227489,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,"Full condo facilities, live in maid service with laundry and cooking. Fibre wifi. Starhub cable.  Non-smoking with a balcony.<br /><br /><b>The space</b><br />Newly installed Daikin Aircon. En suite marble bathtub.<br /><br /><b>Guest access</b><br />Wifi, computer, phone and printer with office supplies available. Daily live in Maid service. Free laundry. Access to kitchen and living room and all condo facilities.  There is also a cat.",https://a0.muscache.com/pictures/91643460/c0310952_original.jpg,1119168,https://www.airbnb.com/users/show/1119168,Sunny,0,Tanglin,Central Region,1.29407,103.8284,0.25,2,200.0,f,0,,1,0.0,0.5563705
7250709,https://www.airbnb.com/rooms/7250709,Rental unit in Queensway/Alexandra · ★4.60 · 5 bedrooms · 5 beds · 3 shared baths,"A cozy single room in a private shared apartment situated above Queensway Shopping Centre! Perfect for Interns/Short Term Stay to Singapore<br /> <br />Beautiful views outside of natural tropical forest treetops, with the convenience of city living!<br /><br />Plenty of Food Options around! Amenities a plenty!<br /><br /><b>The space</b><br />Cozy Relaxing Room in the outskirts of the city with a double bunk bed and basic furnishings.<br /><br />The apartment is shared and has a feeling of a high end dorm. However privacy is ensured, and there are only friendly flat mates to assist you should you need to know anything about the surrounding area.<br /><br /><b>Guest access</b><br />Kitchen, Bathrooms, Laundry Area<br /><br /><b>During your stay</b><br />There is a group chat which you will be added to.<br /><br />I am but a message away should you need to know anything about SG (Tourist places, shopping, food etc), getting around, or where to get stuff :)<br /><br />I am a mere message ",https://a0.muscache.com/pictures/miso/Hosting-7250709/original/ecbc60fe-2a30-4838-8b72-ece270080eb9.jpeg,34649530,https://www.airbnb.com/users/show/34649530,Prim,0,Queenstown,Central Region,1.28843,103.80247,0.25,2,59.0,t,5,4.6,5,100.0,46.3946265
7250803,https://www.airbnb.com/rooms/7250803,Condo in Singapore · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,"Condo Name : Parkview Mansion<br />Location : Japanese Garden,<br />4 bustop to Lakeside MRT. Bustop right in front of the gate.<br />The room is very nice cosy and quiet. <br />We provide Pillow, blank & bedsheet. There is air conditioning.<br />Photos are taken by Airbnb photographer ;)<br /><br />I can plan your trip and/or show you around SG whenever I'm free.<br />Within walking distance, there are swimming pool and gym which cost only a few dollars.<br /><br />Available from Oct<br /><br />Due to URA policy, minimal stay if 3 months is needed<br /><br /><b>During your stay</b><br />When ever we met?",https://a0.muscache.com/pictures/111478633/fc31fabc_original.jpg,37964493,https://www.airbnb.com/users/show/37964493,Kingsley,0,Jurong East,West Region,1.33303,103.72607,0.25,3,66.0,t,27,4.78,5,88.88888888888889,43.14989794444445
7296138,https://www.airbnb.com/rooms/7296138,Rental unit in Singapore · ★4.96 · 1 bedroom · 1 bed · 1 private bath,"Conveniently located within 7 minutes walk from MRT Aljunied (500 m). Vibrant area during night & day, with many amenities & eatery shops.<br />Bus stop just around the corner, taking you directly to Raffles Hotel, Bugis...<br />Quiet & comfortable master bedroom (20 m2) facing the swimming pool. Kingsize bed with ensuite bathroom. (No sharing with other people).<br />Recent condo with full facilities, swimming-pool & gym.<br />Guests can access living area + windy balcony, kitchen (micro-wave), laundry facilities.<br /><br /><b>The space</b><br />Master bedroom with ensuite bathroom, facing the swimming pool. Guests have access to the living-area, to the windy balcony and to the kitchen, also to the laundry facilities.<br />I provide basics (corn flakes, bread, butter, jam, fruit juice) for breakfast for the first days until the guests are acquainted with the neighbouring shops, and, of course, tea and coffee throughout the stay.<br />Towels (2 for each guest) plus 1 for swimming-pool",https://a0.muscache.com/pictures/99644821/6d62f598_original.jpg,31583707,https://www.airbnb.com/users/show/31583707,Catherine,0,Geylang,Central Region,1.31461,103.88467,0.25,2,70.0,t,25,4.96,2,100.0,46.8397895
7321238,https://www.airbnb.com/rooms/7321238,Home in Singapore · ★4.94 · 1 bedroom · 1 bed · 1 private bath,"New Apartment - Cozy and Maintained with Cleanliness and 1 GB High Speed Internet connection<br /><br />1) Near NTU, <br />2) Trains station, <br />3) Major Shopping Centres <br />(Jurong Point, JEM, Westgate, JCube, IMM, Big Box). <br />4) Nearby Swimming Complex, <br />5) Parks & Jogging tracks<br />6) Direct Transport to Malaysia<br /><br />check in 1pm and check out 12pm<br /><br /><b>The space</b><br />Airconditioned private room and 1GB Ultra High Speed unlimited internet. Big Screen cable tv in living room. Fully equipped kitchen, washing machine and dryer. Non smoking accomodation.<br /><br />Private bathroom is located outside your room<br /><br />Common area (hall,kitchen) is shared with other 3  friendly family members.<br /><br />We respect your privacy.<br /><br /><b>Guest access</b><br />1) Washing Machine <br /><br />2) Gas Clothes Dryer<br /><br />3) Hot Water Standing Shower<br /><br />4) 58 inch LED TV and Cable TV with more than 80 channels to watch.<br />Entertainme",https://a0.muscache.com/pictures/266d95e0-2761-42e0-bf55-ecee41ad9759.jpg,12083856,https://www.airbnb.com/users/show/12083856,Wendy,0,Jurong West,West Region,1.34265,103.71339,0.25,2,58.0,t,35,4.94,2,88.57142857142857,42.49529235714286
7398096,https://www.airbnb.com/rooms/7398096,Condo in Singapore · ★4.23 · Studio · 1 bed · 1 bath,"Accessibility is excellent with a Metro Station (MRT) in 2 minutes reach and a bus stop next to it. Posh Locality. Restaurants close by. Just a single female professional living in the house. Great value as it is very easy to get to the Central Business District & easy access to transport. Open to short and long stay. Looking only for a female housemate. You can always check with me based on your requirements though.<br /><br /><b>The space</b><br />This is a 2 bedroom apartment. The other room will be occupied by a lady. Hence, the space will be most suitable for a single lady. Will be a good place for those on business trip or moving into Singapore with a new job and not yet familiar with the place. Single guys please excuse.<br /><br /><b>Guest access</b><br />You will have your own master room (with ensuite bathroom with bath tub) and you can use the kitchen. Please bring your own towels. I will provide soap, shampoo and bed linen. Share kitchen and washing machine with the other  ",https://a0.muscache.com/pictures/93883856/50ce1dfa_original.jpg,38761662,https://www.airbnb.com/users/show/38761662,Isolda,0,Bedok,East Region,1.31401,103.91057,0.25,1,90.0,t,22,4.23,1,100.0,46.1935275
7441844,https://www.airbnb.com/rooms/7441844,Condo in Singapore · ★4.60 · 1 bedroom · 1 bed · 1 private bath,"Rare combination of modern living, greeneries and convenience.  The room has internal private bathroom.  Newly renovated apartment, with beautiful living room.  Laundry machine & dryer. Near MRT, malls, food stores, supermarket.  Free extra beds.",https://a0.muscache.com/pictures/94386492/bcf6a8f5_original.jpg,27072426,https://www.airbnb.com/users/show/27072426,WorldQ,0,Sengkang,North-East Region,1.38536,103.89662,0.25,2,500.0,t,5,4.6,1,100.0,45.1045505
7466596,https://www.airbnb.com/rooms/7466596,Loft in Singapore · Studio · 1 bed · 1 bath,Beautiful balinese loft with new and solid exquisite furnitures. 42in smart TV and hi speed wifi inclusive. Complimentery Weekly cleaning provided . 5 min walk to Farrer Park MRT and amenities . Near downtown and shopping area.,https://a0.muscache.com/pictures/94666690/094b4621_original.jpg,11463785,https://www.airbnb.com/users/show/11463785,Dianne,0,Kallang,Central Region,1.31519,103.85735,0.5,2,115.0,t,0,,8,0.0,2.824185
7641522,https://www.airbnb.com/rooms/7641522,Bed and breakfast in Singapore · ★4.33 · 1 bedroom · 2 beds · 8 baths,"It is a private room, small, simple, clean and air-conditioned. It has a bunk or loft bed for ONLY 3 persons, a small wall table shelf, a ceiling light and a reading light. Each room may or may not have a window or TV set, subject to availability.<br /><br /><b>The space</b><br />It has a space of at least 2m x 3m. It may have a window or a TV set. The bed type is usually a 2-decker bed. However, at times, it may be different. All requests are subject to availability. The picture is only a sample.<br /><br /><b>Guest access</b><br />Hi:<br /><br />Thank you for your booking at Superb Hostel, Singapore.<br /><br />Superb Hostel is located in the city about a 5-minute walk from Bugis MRT station (EW14).<br /><br />We are looking forward to meeting you soon.<br /><br />Superb Hostel address:  No. 2 Jalan Pinang, Singapore 199150<br /><br />Directions to Superb Hostel are as follows:<br /><br />From Changi Airport to Superb Hostel BY TRAIN (MRT):<br /><br />1. Take a train from Changi Airp",https://a0.muscache.com/pictures/97027060/5d5790ab_original.jpg,8773916,https://www.airbnb.com/users/show/8773916,Superb Hostel,0,Rochor,Central Region,1.30298,103.85774,0.25,3,90.0,f,3,4.33,7,66.66666666666666,32.27856083333333
7653937,https://www.airbnb.com/rooms/7653937,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,"- Airconditioned Double-bed/Queen-size room, wardrobe, desk, chair<br />- Lockable Room & Fully Private (no sharing with strangers)<br />- Bedsheet and Pillow provided, Free access to wifi unlimited 1gpbs<br />- Access to three shared bathrooms<br />- This is a room within a shared apartment of 7 occupants<br /><br /><b>The space</b><br />- Airconditioned Double-bed/Queen-size room, wardrobe, desk, chair<br />- Lockable Room & Fully Private (no sharing with strangers)<br />- Bedsheet and Pillow provided, Free access to wifi unlimited 1gpbs<br />- Access to three shared bathrooms<br />- This is a room within a shared apartment of 7 occupants<br /><br /><b>Guest access</b><br />- 24hr checkin via door code, No curfews (but do keep noise level down after 12am)<br />- Light cooking using shared microwave, induction cooker in kitchen<br />- Unlimited high speed wireless broadband usage <br />- Unlimited usage of washer + dryer<br />- Self service kettle (shared) for hot water<br />- Iron an",https://a0.muscache.com/pictures/2709613f-2919-4e22-b56d-bd76c56ee91d.jpg,2413412,https://www.airbnb.com/users/show/2413412,Kaurus,0,Kallang,Central Region,1.3073,103.86344,0.25,1,59.0,t,1,5.0,92,100.0,74.0594005
7666349,https://www.airbnb.com/rooms/7666349,Place to stay in Singapore · ★4.43 · 2 bedrooms · 2 beds · 1 bath,"A scenic sanctuary facing the panoramic Aranda Course and Seletar Reservoir, the 75-room Orchid Lodge is Orchid Country Club’s very own resort hotel.<br /><br /><b>The space</b><br />A scenic sanctuary facing the panoramic Aranda Course and Seletar Reservoir, the 75-room Orchid Lodge is Orchid Country Club’s very own resort hotel. Elegant interiors, modern design, and comfortable amenities all cater to a much needed getaway for guests in need of total relaxation. <br /> <br /> Each guest room features:<br /> - Balcony in all rooms overlooking the golf course<br /> - Bedside room control system<br /> - Cable TV channels<br /> - Complimentary coffee & tea-making facilities<br /> - Direct-control air-conditioning system<br /> - Direct dial telephone with IDD/STD<br /> - Electronic key card system<br /> - In-room hairdryer<br /> - In-room safe deposit box<br /> - Iron & ironing board<br /> - Free internet access<br /> <br /> Complimentary club facilities for hotel guests:<br /> - Gymnasium",https://a0.muscache.com/pictures/97372846/9436a28f_original.jpg,40248541,https://www.airbnb.com/users/show/40248541,Gopal,0,Yishun,North Region,1.41142,103.8426,0.25,2,188.0,f,7,4.43,6,100.0,46.8584175
7667016,https://www.airbnb.com/rooms/7667016,Rental unit in Singapore · ★4.50 · 1 bedroom · 1 bed · 3 shared baths,"- Airconditioned Double-bed/Queen-size room, wardrobe, desk, chair<br />- Lockable Room & Fully Private (no sharing with strangers)<br />- Bedsheet and Pillow provided. <br />- Free access to wifi 1gbps<br />- This is a private room within shared apartment of 7 occupant<br /><br /><b>The space</b><br />- Airconditioned Double-bed/Queen-size room, wardrobe, desk, chair<br />- Lockable Room & Fully Private (no sharing with strangers)<br />- Bedsheet and Pillow provided. <br />- Free access to wifi unlimited 1gpbs<br />- Access to three shared bathrooms<br />- This is a private room within shared apartment of 7 occupants<br /><br /><b>Guest access</b><br />- 24hr checkin via door code, No curfews (but do keep noise level down after 12am)<br />- Light cooking using shared microwave, induction cooker in kitchen<br />- Unlimited high speed wireless broadband usage <br />- Unlimited usage of washer + dryer<br />- Self service kettle (shared) for hot water<br />- Iron and board (shared)<br /><",https://a0.muscache.com/pictures/fe2d8ce5-09fd-4adf-8d0d-cd39c4799223.jpg,8948251,https://www.airbnb.com/users/show/8948251,Joey,0,Kallang,Central Region,1.30751,103.86163,0.25,1,59.0,t,3,4.5,70,66.66666666666666,52.37358783333333
